,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,betweenness_centrality,closeness_centrality,degree_centrality,median_age,median_hh_income,total_pop,hh_total,avg_travel_time,pct_white,pct_black,pct_asian,pct_hispanic,pct_bachelor,pct_access_to_veh,pct_30-34_min,pct_45-49_min,geometry,k
1537,2,3.0,2.0,0.0014906212736012462,1.5921474391175477e-05,0.0009940357852882703,32.4,87095.0,4872.0,4872.0,31.50087260034904,75.61576354679804,2.750410509031199,17.48768472906404,14.449917898193759,0.0,58.80541871921182,15.291461412151067,8.12807881773399,POINT (-13187787.49446701 4034615.316987251),2
1538,2,16.0,4.0,0.00432262255450642,1.665825237915999e-05,0.0009940357852882703,54.6,217462.0,2678.0,2678.0,27.683615819209038,78.19268110530247,0.6721433905899925,13.741598207617626,5.190440627333831,0.7468259895444361,33.04705003734129,5.862584017923824,2.9873039581777445,POINT (-13185436.87209941 4040442.973739892),3
1539,2,3.7,1.0,0.008955587874690708,1.6273240933950726e-05,0.0007455268389662028,44.3,92955.0,3247.0,3247.0,35.89208633093525,73.48321527563904,1.2627040344933786,12.442254388666461,16.815522020326455,0.893132121958731,42.80874653526332,2.8949799815214043,5.943948259932245,POINT (-13172027.88524932 4055462.54015842),2
1540,2,3.7,2.0,0.0002417140211181334,2.828008041833982e-07,0.0007455268389662028,39.5,81727.0,6065.0,6065.0,37.10740740740741,82.37427864798022,2.7864798021434463,5.85325638911789,10.733718054410552,1.1376751854905194,44.51772464962902,10.074196207749383,10.008244023083265,POINT (-13189258.50361419 4028569.73176753),4
1541,2,3.7,1.0,0.06620487119539784,1.706915844956994e-05,0.0014910536779324055,32.2,39977.0,5106.0,5106.0,40.484162895927604,71.28867998433216,6.188797493145319,11.966314140227183,27.810419114766944,2.5851938895417157,43.28241284763024,11.10458284371328,5.131218174696436,POINT (-13177432.02109986 4051240.224977822),0
1542,2,3.0,4.0,0.0015529492693355158,1.615839096373763e-05,0.0014910536779324055,41.6,75417.0,3305.0,3305.0,31.598326359832637,71.04387291981845,7.291981845688351,9.924357034795763,20.302571860816947,1.0892586989409985,36.157337367624805,5.688350983358548,5.204236006051437,POINT (-13188438.74688399 4032673.713678412),4
1543,2,3.0,1.0,0.06620487119539784,1.706915844956994e-05,0.0014910536779324055,36.1,48958.0,4313.0,4313.0,32.48148148148148,61.9522374217482,16.531416647345235,2.156271736610248,40.76049153721308,3.2228147461163923,43.821006260143754,9.50614421516346,7.9990725712960815,POINT (-13176942.79420172 4051710.628847076),0
1544,2,3.0,1.0,0.06620487119539784,1.706915844956994e-05,0.0014910536779324055,36.1,48958.0,4313.0,4313.0,32.48148148148148,61.9522374217482,16.531416647345235,2.156271736610248,40.76049153721308,3.2228147461163923,43.821006260143754,9.50614421516346,7.9990725712960815,POINT (-13176942.79420172 4051710.628847076),0
1545,2,3.7,1.0,0.06620487119539784,1.706915844956994e-05,0.0014910536779324055,32.2,39977.0,5106.0,5106.0,40.484162895927604,71.28867998433216,6.188797493145319,11.966314140227183,27.810419114766944,2.5851938895417157,43.28241284763024,11.10458284371328,5.131218174696436,POINT (-13177721.59455619 4051011.014154772),0
1546,2,3.7,2.0,0.0012469923190165497,1.6600406344701638e-05,0.0009940357852882703,43.0,104875.0,3641.0,3641.0,35.35668789808917,71.9582532271354,2.719033232628399,10.711343037627026,32.353748970063165,0.3021148036253776,43.120021971985715,3.4056577863224393,5.959901126064268,POINT (-13174551.71833118 4053736.509094432),2
